Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
Q1ZMZ4_PHOAS	Q1ZMZ4_PHOAS	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.7e-21	88.0	0.3	1	2	1.4e-06	0.17	22.2008991241455	0.01	5	70	212	278	209	295	0.83	Uncharacterized protein		0
Q1ZMZ4_PHOAS	Q1ZMZ4_PHOAS	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.7e-21	88.0	0.3	2	2	3.2e-19	4.0e-14	63.7297744750977	0.16	247	335	449	541	433	558	0.85	Uncharacterized protein		0
A0A0Q4CS52_9SPHN	A0A0Q4CS52_9SPHN	579	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.9e-21	87.8	0.0	1	2	2.4e-07	0.03	24.6585922241211	0.00	11	78	215	283	209	302	0.76	Uncharacterized protein		0
A0A0Q4CS52_9SPHN	A0A0Q4CS52_9SPHN	579	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.9e-21	87.8	0.0	2	2	2.2e-18	2.7e-13	61.0124015808105	0.00	234	333	434	539	371	551	0.73	Uncharacterized protein		0
A0A0C5WUU9_9GAMM	A0A0C5WUU9_9GAMM	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.0e-21	87.8	0.1	1	1	3.2e-26	4.0e-21	86.7860641479492	0.10	8	335	212	541	207	550	0.77	Uncharacterized protein		0
A0A125Y414_AERCA	A0A125Y414_AERCA	555	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.8e-21	87.3	0.1	1	1	2.4e-25	3.0e-20	83.8841323852539	0.13	7	336	201	523	197	535	0.76	Uncharacterized protein		0
A0A099KKK2_9GAMM	A0A099KKK2_9GAMM	549	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.8e-21	86.0	0.7	1	1	9.4e-26	1.2e-20	85.2374267578125	0.75	9	357	192	538	186	549	0.75	Uncharacterized protein		0
A0A0D8D4A9_9GAMM	A0A0D8D4A9_9GAMM	590	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.4e-20	85.0	0.0	1	1	3.7e-25	4.7e-20	83.2642822265625	0.03	8	335	216	541	211	563	0.78	SAM-dependent methlyltransferase		0
A0A2C6MHP0_9VIBR	A0A2C6MHP0_9VIBR	563	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.8e-20	83.5	1.8	1	1	2.0e-24	2.5e-19	80.8389663696289	1.79	8	321	207	513	203	539	0.70	SAM-dependent methyltransferase		0
A7MT14_VIBCB	A7MT14_VIBCB	535	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.1e-20	83.4	1.5	1	1	1.6e-24	2.0e-19	81.1600189208984	1.53	8	330	179	497	175	511	0.74	Uncharacterized protein		0
A0A212SAQ8_RHOAC	A0A212SAQ8_RHOAC	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.6e-20	83.3	0.0	1	1	6.6e-24	8.2e-19	79.1638946533203	0.01	10	348	212	545	206	549	0.76	Methyltransferase domain-containing protein		0
A0A1G0JHL3_9GAMM	A0A1G0JHL3_9GAMM	590	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.4e-20	82.8	0.0	1	1	1.0e-24	1.3e-19	81.7910995483398	0.02	10	326	222	534	217	564	0.75	Uncharacterized protein		0
A0A0S2JEZ0_9GAMM	A0A0S2JEZ0_9GAMM	615	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.5e-20	82.8	1.0	1	1	4.1e-24	5.1e-19	79.8332214355469	0.95	8	324	227	549	222	577	0.69	SAM-dependent methyltransferase		0
U5T791_9GAMM	U5T791_9GAMM	573	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	7.8e-20	82.5	0.0	1	1	2.7e-24	3.3e-19	80.452033996582	0.02	10	320	211	510	206	529	0.78	Uncharacterized protein		0
J9Z8M7_LEPFM	J9Z8M7_LEPFM	578	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	8.4e-20	82.4	0.1	1	2	1.9e-06	0.24	21.7046489715576	0.01	11	74	212	274	206	289	0.85	Methyltransferase type 11		0
J9Z8M7_LEPFM	J9Z8M7_LEPFM	578	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	8.4e-20	82.4	0.1	2	2	1.1e-17	1.4e-12	58.6367378234863	0.08	232	326	425	520	376	538	0.86	Methyltransferase type 11		0
A8TB96_9VIBR	A8TB96_9VIBR	563	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	9.0e-20	82.3	0.7	1	1	3.4e-24	4.2e-19	80.1275939941406	0.67	8	333	207	528	203	545	0.73	Uncharacterized protein		0
A0A1M5X8J4_9GAMM	A0A1M5X8J4_9GAMM	575	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.3e-19	81.8	0.0	1	1	3.9e-24	4.9e-19	79.9037857055664	0.03	11	340	220	547	213	568	0.74	HNH endonuclease		0
A0A1V0KMS3_9GAMM	A0A1V0KMS3_9GAMM	628	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.8e-19	81.3	0.1	1	1	4.5e-24	5.6e-19	79.7208633422852	0.12	9	319	223	535	217	546	0.78	SAM-dependent methyltransferase		0
K6Y3N9_9ALTE	K6Y3N9_9ALTE	590	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.0e-19	81.2	0.4	1	1	5.8e-24	7.3e-19	79.337516784668	0.39	10	353	225	575	218	590	0.70	Uncharacterized protein		0
A0A1C3EMB4_9GAMM	A0A1C3EMB4_9GAMM	572	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.8e-19	80.7	0.3	1	1	2.7e-23	3.3e-18	77.1603240966797	0.16	6	336	210	540	207	556	0.77	SAM-dependent methyltransferase		0
Q87RB7_VIBPA	Q87RB7_VIBPA	563	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-19	80.7	1.3	1	1	7.8e-24	9.7e-19	78.9310989379883	1.27	8	321	207	513	203	532	0.73	Uncharacterized protein		0
A0A2N1D5X0_9ALTE	A0A2N1D5X0_9ALTE	607	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.0e-19	80.6	0.1	1	1	6.4e-24	8.0e-19	79.1991577148438	0.12	10	318	225	541	218	548	0.77	SAM-dependent methyltransferase		0
A0A178KA45_9GAMM	A0A178KA45_9GAMM	569	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.4e-19	80.4	0.1	1	1	7.1e-24	8.8e-19	79.0636672973633	0.13	8	334	207	535	203	542	0.74	SAM-dependent methyltransferase		0
F4R0J5_BREDA	F4R0J5_BREDA	577	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.8e-19	80.2	0.0	1	1	7.5e-24	9.4e-19	78.9694061279297	0.00	10	325	216	530	211	547	0.74	Methyltransferase domain protein		0
A0A1D8RR19_9GAMM	A0A1D8RR19_9GAMM	629	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.0e-19	80.2	0.2	1	1	1.0e-23	1.2e-18	78.5656127929688	0.18	10	317	225	534	218	542	0.74	SAM-dependent methyltransferase		0
A0A1I1JUE6_9BURK	A0A1I1JUE6_9BURK	578	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.1e-19	80.2	0.0	1	1	5.0e-24	6.3e-19	79.5526428222656	0.00	11	319	210	510	205	538	0.76	Methyltransferase domain-containing protein		0
K6YM31_9ALTE	K6YM31_9ALTE	627	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.8e-19	79.9	0.3	1	1	1.7e-23	2.1e-18	77.8245010375977	0.25	10	319	229	538	222	591	0.72	Uncharacterized protein		0
A0A090IBP4_9GAMM	A0A090IBP4_9GAMM	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.4e-19	79.5	0.1	1	1	1.0e-23	1.3e-18	78.5567016601562	0.09	9	350	216	555	210	573	0.77	Putative methyltransferase		0
A0A0D8PR02_9GAMM	A0A0D8PR02_9GAMM	566	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	7.2e-19	79.4	0.3	1	2	9.4e-05	12	16.1502304077148	0.01	8	70	207	270	202	296	0.84	Class I SAM-dependent methyltransferase		0
A0A0D8PR02_9GAMM	A0A0D8PR02_9GAMM	566	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	7.2e-19	79.4	0.3	2	2	1.8e-18	2.3e-13	61.2509651184082	0.23	249	335	446	533	325	544	0.83	Class I SAM-dependent methyltransferase		0
A0A0A5HY11_9VIBR	A0A0A5HY11_9VIBR	562	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	9.7e-19	78.9	0.1	1	1	1.8e-23	2.3e-18	77.7219696044922	0.10	8	335	207	529	203	538	0.73	SAM-dependent methlyltransferase		0
G4QL14_GLANF	G4QL14_GLANF	600	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.0e-18	78.8	0.1	1	2	0.00077	96	13.1545839309692	0.00	10	87	235	316	228	318	0.76	Methyltransferase type 12		0
G4QL14_GLANF	G4QL14_GLANF	600	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.0e-18	78.8	0.1	2	2	4.8e-19	6.0e-14	63.1758804321289	0.39	246	319	468	542	394	587	0.84	Methyltransferase type 12		0
A0A2T3N978_9GAMM	A0A2T3N978_9GAMM	573	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.1e-18	78.7	0.0	1	1	2.1e-23	2.6e-18	77.5195846557617	0.04	8	335	211	540	207	549	0.69	Methyltransferase domain-containing protein		0
A0A196MG77_9SPHN	A0A196MG77_9SPHN	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.5e-18	78.3	0.0	1	1	8.4e-23	1.0e-17	75.5293121337891	0.00	10	324	213	526	207	541	0.74	Uncharacterized protein		0
A0A1I5Q6J8_9SPHN	A0A1I5Q6J8_9SPHN	579	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.8e-18	77.4	0.0	1	1	4.7e-23	5.8e-18	76.3713073730469	0.00	11	318	217	522	212	537	0.78	Methyltransferase domain-containing protein		0
K6ZVU9_9ALTE	K6ZVU9_9ALTE	590	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.3e-18	76.8	0.5	1	1	5.4e-22	6.7e-17	72.8796539306641	0.47	10	319	225	532	218	579	0.72	Uncharacterized protein		0
A0A0P8BSZ5_9CYAN	A0A0P8BSZ5_9CYAN	393	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	5.4e-18	76.5	0.0	1	2	2.8e-10	3.5e-05	34.3112945556641	0.02	8	74	20	85	17	125	0.85	HNH endonuclease		0
A0A0P8BSZ5_9CYAN	A0A0P8BSZ5_9CYAN	393	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	5.4e-18	76.5	0.0	2	2	4.6e-12	5.8e-07	40.1920204162598	0.01	179	305	202	328	150	339	0.88	HNH endonuclease		0
Q6LUB8_PHOPR	Q6LUB8_PHOPR	570	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	5.6e-18	76.4	0.2	1	1	8.6e-23	1.1e-17	75.4925765991211	0.16	8	334	207	536	203	541	0.74	Uncharacterized protein		0
A0A1E5BYP8_9GAMM	A0A1E5BYP8_9GAMM	573	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.4e-17	74.4	1.0	1	1	5.5e-22	6.9e-17	72.835205078125	0.95	6	337	210	542	207	559	0.74	SAM-dependent methyltransferase		0
A0A239IQ04_9SPHN	A0A239IQ04_9SPHN	592	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-17	74.1	0.0	1	2	1.3e-07	0.017	25.5350704193115	0.00	10	74	215	280	210	297	0.76	Methyltransferase domain-containing protein		0
A0A239IQ04_9SPHN	A0A239IQ04_9SPHN	592	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-17	74.1	0.0	2	2	5.7e-14	7.1e-09	46.4748802185059	0.01	251	318	452	522	373	543	0.79	Methyltransferase domain-containing protein		0
A0A0Q5H503_9BURK	A0A0Q5H503_9BURK	574	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.9e-17	73.6	0.0	1	1	9.1e-22	1.1e-16	72.1246948242188	0.00	10	318	209	509	204	536	0.75	Uncharacterized protein		0
A0A0S4JXC5_9BURK	A0A0S4JXC5_9BURK	587	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.1e-17	73.6	0.0	1	1	6.3e-22	7.8e-17	72.6591644287109	0.00	12	317	211	508	206	563	0.76	Uncharacterized protein		0
A0A1Z4JS60_LEPBY	A0A1Z4JS60_LEPBY	384	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	8.3e-17	72.6	0.0	1	1	5.2e-21	6.5e-16	69.6287536621094	0.03	8	307	10	321	6	345	0.77	Uncharacterized protein		0
A0A212UH95_9BACT	A0A212UH95_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	8.8e-17	72.5	0.0	1	2	1.5e-07	0.018	25.3920440673828	0.01	9	72	11	73	7	113	0.85	HNH endonuclease		0
A0A212UH95_9BACT	A0A212UH95_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	8.8e-17	72.5	0.0	2	2	1.5e-13	1.8e-08	45.138313293457	0.00	180	305	193	323	188	378	0.79	HNH endonuclease		0
A0A2S8SWU1_9BACT	A0A2S8SWU1_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.1e-16	71.3	0.1	1	2	1.3e-08	0.0016	28.8990726470947	0.01	6	74	8	73	3	97	0.86	HNH endonuclease		0
A0A2S8SWU1_9BACT	A0A2S8SWU1_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.1e-16	71.3	0.1	2	2	4.0e-12	5.0e-07	40.3974189758301	0.03	185	306	198	324	190	345	0.76	HNH endonuclease		0
A0A072NA02_9DEIO	A0A072NA02_9DEIO	393	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-16	70.8	0.0	1	2	3.4e-06	0.43	20.8827476501465	0.01	8	69	13	73	7	113	0.89	Uncharacterized protein		0
A0A072NA02_9DEIO	A0A072NA02_9DEIO	393	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-16	70.8	0.0	2	2	1.8e-14	2.2e-09	48.1435394287109	0.00	179	303	197	324	118	341	0.81	Uncharacterized protein		0
A0A1J1LNT1_9CYAN	A0A1J1LNT1_9CYAN	383	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.3e-16	70.2	0.1	1	2	2.5e-09	0.00031	31.2147789001465	0.02	8	69	7	67	3	97	0.89	Uncharacterized protein		0
A0A1J1LNT1_9CYAN	A0A1J1LNT1_9CYAN	383	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.3e-16	70.2	0.1	2	2	4.0e-11	5.0e-06	37.1051025390625	0.03	203	308	211	324	188	352	0.72	Uncharacterized protein		0
A0YUZ7_LYNSP	A0YUZ7_LYNSP	402	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	5.5e-16	69.9	1.0	1	1	1.9e-20	2.4e-15	67.7791900634766	0.95	8	324	7	332	2	346	0.80	Uncharacterized protein		0
A0A257G8W6_9SPHN	A0A257G8W6_9SPHN	611	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.4e-16	69.7	0.0	1	1	2.7e-20	3.4e-15	67.2743606567383	0.00	10	331	250	574	245	583	0.74	Methyltransferase type 11		0
Q8YJX4_NOSS1	Q8YJX4_NOSS1	387	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.3e-15	68.6	0.2	1	2	1.6e-08	0.002	28.5335178375244	0.03	6	70	6	69	1	177	0.88	Alr8556 protein		0
Q8YJX4_NOSS1	Q8YJX4_NOSS1	387	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.3e-15	68.6	0.2	2	2	1.3e-11	1.6e-06	38.7586250305176	0.05	223	306	234	322	186	347	0.80	Alr8556 protein		0
A0A0W8EKQ5_9BACT	A0A0W8EKQ5_9BACT	390	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-15	67.5	0.0	1	2	5.3e-07	0.066	23.5639400482178	0.01	8	68	12	71	9	100	0.86	Uncharacterized protein		0
A0A0W8EKQ5_9BACT	A0A0W8EKQ5_9BACT	390	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.9e-15	67.5	0.0	2	2	1.3e-12	1.7e-07	41.9669036865234	0.01	221	307	237	327	200	364	0.79	Uncharacterized protein		0
A0A1M6UQI1_9BACT	A0A1M6UQI1_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.0e-15	67.4	0.0	1	2	4.9e-07	0.061	23.658073425293	0.01	8	69	10	70	7	85	0.88	HNH endonuclease		0
A0A1M6UQI1_9BACT	A0A1M6UQI1_9BACT	388	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.0e-15	67.4	0.0	2	2	1.5e-12	1.8e-07	41.8233261108398	0.00	184	314	197	332	174	376	0.81	HNH endonuclease		0
K1KGI5_9BURK	K1KGI5_9BURK	175	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	4.7e-13	60.2	0.0	1	1	4.2e-18	5.2e-13	60.0866584777832	0.01	215	357	20	163	1	172	0.84	Uncharacterized protein		0
A0A2U2HEC4_9BURK	A0A2U2HEC4_9BURK	219	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	6.2e-12	56.5	0.0	1	1	5.6e-17	7.0e-12	56.3581581115723	0.00	181	330	8	162	1	174	0.75	Uncharacterized protein (Fragment)		0
A0A1W1UK25_9DEIO	A0A1W1UK25_9DEIO	373	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.7e-10	51.8	0.0	1	2	2.8e-05	3.5	17.8822364807129	0.00	8	69	8	66	1	84	0.83	Uncharacterized protein		0
A0A1W1UK25_9DEIO	A0A1W1UK25_9DEIO	373	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.7e-10	51.8	0.0	2	2	1.4e-09	0.00017	32.0521087646484	0.00	202	303	205	310	179	326	0.83	Uncharacterized protein		0
A0A1T1B6Q1_9DEIO	A0A1T1B6Q1_9DEIO	373	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.0e-10	51.6	0.0	1	2	7.6e-06	0.94	19.7574024200439	0.00	10	68	10	65	6	94	0.86	Uncharacterized protein		0
A0A1T1B6Q1_9DEIO	A0A1T1B6Q1_9DEIO	373	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.0e-10	51.6	0.0	2	2	6.3e-09	0.00078	29.8970508575439	0.01	229	307	233	314	181	327	0.76	Uncharacterized protein		0
A0A1M6BF71_9BACT	A0A1M6BF71_9BACT	344	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	3.2e-10	50.9	2.4	1	1	3.8e-15	4.7e-10	50.3495025634766	0.57	218	352	191	331	162	341	0.75	HNH endonuclease		0
A0A1G8CWD0_9SPHI	A0A1G8CWD0_9SPHI	350	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	1.9e-09	48.4	0.0	1	1	2.0e-14	2.5e-09	47.9880752563477	0.03	203	335	176	310	137	341	0.79	HNH endonuclease		0
A0A0C1FTE0_9SPHI	A0A0C1FTE0_9SPHI	346	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.2e-09	48.1	0.0	1	1	2.3e-14	2.9e-09	47.7542495727539	0.01	207	305	180	280	110	322	0.87	Uncharacterized protein		0
F8EEZ6_RUNSL	F8EEZ6_RUNSL	385	>tr|A0A083WSF6|A0A083WSF6_9FLAO Uncharacterized protein OS=Chryseobacterium antarcticum OX=266748 GN=HY04_12515 PE=4 SV=1	-	370	2.7e-09	47.9	0.9	1	1	4.3e-13	5.4e-08	43.5764312744141	0.05	223	305	223	306	213	330	0.89	Uncharacterized protein		0
