Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
U2VD49_9ACTN	U2VD49_9ACTN	1395	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.6e-173	590.7	14.9	1	1	3.7e-178	4.0e-173	589.327758789062	14.89	7	1297	9	1349	3	1392	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R2HIR8_9LACT	A0A0R2HIR8_9LACT	1333	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.6e-173	589.9	38.4	1	1	2.9e-178	3.1e-173	589.668334960938	38.44	7	1266	12	1262	7	1329	0.83	CRISPR-associated endonuclease Cas9		0
A0A1E8GQ60_9LACT	A0A1E8GQ60_9LACT	1358	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.5e-173	589.5	59.5	1	1	4.0e-178	4.3e-173	589.220275878906	59.48	6	1231	13	1248	9	1353	0.80	CRISPR-associated endonuclease Cas9		0
X0QNI0_9LACO	X0QNI0_9LACO	1366	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.7e-173	589.1	13.0	1	1	5.3e-178	5.7e-173	588.811157226562	13.00	7	1295	4	1319	1	1354	0.82	CRISPR-associated endonuclease Cas9		0
S1NSG8_9ENTE	S1NSG8_9ENTE	1350	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.3e-173	588.7	53.9	1	1	6.7e-178	7.2e-173	588.467346191406	53.94	7	1329	3	1343	1	1347	0.84	CRISPR-associated endonuclease Cas9		0
V5XLV7_ENTMU	V5XLV7_ENTMU	1330	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-172	587.9	38.1	1	1	1.3e-177	1.4e-172	587.517822265625	38.13	7	1330	4	1318	2	1321	0.82	CRISPR-associated endonuclease Cas9		0
A0A0P6SHS4_9STRE	A0A0P6SHS4_9STRE	1368	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.2e-172	586.3	36.8	1	1	2.8e-175	3.0e-170	579.801513671875	36.77	7	1209	6	1235	3	1267	0.81	CRISPR-associated endonuclease Cas9		0
A0A1Y3X8W7_9FIRM	A0A1Y3X8W7_9FIRM	1346	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.7e-172	585.8	11.3	1	1	2.9e-175	3.1e-170	579.725280761719	11.35	8	1239	6	1230	2	1339	0.79	CRISPR-associated endonuclease Cas9		0
A0A1G8P2U6_9LACT	A0A1G8P2U6_9LACT	1349	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.0e-172	585.2	41.1	1	1	9.0e-176	9.7e-171	581.411071777344	41.07	2	1202	2	1201	1	1227	0.83	CRISPR-associated endonuclease Cas9		0
Q73QW6_TREDE	Q73QW6_TREDE	1395	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.4e-172	584.9	48.6	1	1	1.0e-176	1.1e-171	584.543823242188	48.57	1	1187	1	1201	1	1211	0.85	CRISPR-associated endonuclease Cas9		0
R6U7U5_9CLOT	R6U7U5_9CLOT	1323	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.9e-172	584.9	46.4	1	1	9.8e-177	1.1e-171	584.603210449219	46.36	7	1330	3	1317	1	1320	0.85	CRISPR-associated endonuclease Cas9		0
R7D1C6_9ACTN	R7D1C6_9ACTN	1391	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-171	584.4	2.3	1	1	1.6e-176	1.7e-171	583.942749023438	2.29	7	1213	9	1266	4	1388	0.83	CRISPR-associated endonuclease Cas9		0
A0A0D0YUU5_9LACO	A0A0D0YUU5_9LACO	1370	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.3e-171	582.3	36.7	1	1	6.3e-176	6.8e-171	581.93212890625	36.74	7	1172	5	1183	2	1361	0.79	CRISPR-associated endonuclease Cas9		0
A0A1E5KUU0_9ENTE	A0A1E5KUU0_9ENTE	1438	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-170	581.1	66.9	1	2	1.7e-163	1.8e-158	540.770751953125	51.22	8	950	6	1016	3	1021	0.82	CRISPR-associated endonuclease Cas9		0
A0A1E5KUU0_9ENTE	A0A1E5KUU0_9ENTE	1438	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-170	581.1	66.9	2	2	8.5e-14	9.2e-09	44.8287544250488	8.62	924	1332	1025	1436	1013	1437	0.70	CRISPR-associated endonuclease Cas9		0
A0A0R2HZC9_9LACO	A0A0R2HZC9_9LACO	1365	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.8e-170	580.5	40.8	1	1	2.1e-175	2.3e-170	580.198791503906	40.78	7	1329	5	1352	2	1356	0.80	CRISPR-associated endonuclease Cas9		0
A0A1G6A5G6_9STRE	A0A1G6A5G6_9STRE	1378	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.6e-170	580.0	49.9	1	1	1.0e-174	1.1e-169	577.905517578125	49.86	7	1330	4	1369	2	1372	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R2JE56_9LACT	A0A0R2JE56_9LACT	1370	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-169	577.5	36.4	1	1	1.8e-174	1.9e-169	577.114013671875	36.42	6	1331	5	1358	1	1360	0.81	CRISPR-associated endonuclease Cas9		0
R5BQB0_9FIRM	R5BQB0_9FIRM	1341	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.7e-169	576.7	37.4	1	1	2.9e-174	3.2e-169	576.406433105469	37.39	5	1331	8	1338	4	1340	0.84	CRISPR-associated endonuclease Cas9		0
A0A1G9IV55_9CLOT	A0A1G9IV55_9CLOT	1371	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.1e-169	575.4	34.7	1	1	7.3e-174	7.9e-169	575.093322753906	34.70	5	1189	23	1205	19	1249	0.83	CRISPR-associated endonuclease Cas9		0
V4Q7N5_STRIN	V4Q7N5_STRIN	1172	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.4e-169	575.2	43.1	1	1	2.9e-173	3.1e-168	573.132080078125	36.07	8	1014	5	1014	2	1021	0.84	CRISPR-associated endonuclease Cas9		0
J9W3C2_LACBU	J9W3C2_LACBU	1371	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-168	574.5	36.3	1	1	3.6e-173	3.9e-168	572.802307128906	36.30	5	1145	3	1147	1	1368	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R1W1T1_9LACO	A0A0R1W1T1_9LACO	1366	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.3e-168	574.4	38.4	1	1	1.5e-173	1.6e-168	574.025268554688	38.37	8	1271	5	1290	2	1361	0.82	CRISPR-associated endonuclease Cas9		0
G2KVM6_LACSM	G2KVM6_LACSM	1331	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.4e-167	569.3	55.5	1	1	4.6e-172	4.9e-167	569.142639160156	55.49	6	1333	4	1328	1	1328	0.82	CRISPR-associated endonuclease Cas9		0
A0A2P8R3D8_9PROT	A0A2P8R3D8_9PROT	1331	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.9e-166	565.3	72.9	1	1	8.8e-171	9.5e-166	564.885375976562	72.85	7	1329	6	1324	3	1328	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R2DGS6_9LACO	A0A0R2DGS6_9LACO	1369	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.9e-166	565.0	30.5	1	1	1.8e-170	1.9e-165	563.875793457031	30.52	8	1330	5	1363	2	1366	0.78	CRISPR-associated endonuclease Cas9		0
G9WGU4_9LACT	G9WGU4_9LACT	1389	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.8e-165	563.3	32.5	1	1	4.8e-170	5.2e-165	562.436279296875	32.52	7	1329	4	1377	2	1381	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2JSC5_9LACO	A0A0R2JSC5_9LACO	1341	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.8e-165	562.3	58.1	1	1	6.1e-170	6.6e-165	562.094665527344	58.05	1	1333	1	1338	1	1338	0.81	CRISPR-associated endonuclease Cas9		0
G5KAN2_9STRE	G5KAN2_9STRE	1374	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.9e-165	562.2	43.9	1	1	3.9e-169	4.1e-164	559.449645996094	43.89	7	1328	6	1363	2	1368	0.79	CRISPR-associated endonuclease Cas9		0
J9YH95_LEUGJ	J9YH95_LEUGJ	1355	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.6e-165	562.1	36.6	1	1	7.5e-170	8.1e-165	561.804260253906	36.64	7	1327	2	1347	1	1350	0.81	CRISPR-associated endonuclease Cas9		0
R5N3I1_9FIRM	R5N3I1_9FIRM	1345	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-164	560.4	45.1	1	1	2.3e-169	2.4e-164	560.208312988281	45.06	3	1330	6	1340	4	1343	0.83	CRISPR-associated endonuclease Cas9		0
A0A062XBE5_9LACO	A0A062XBE5_9LACO	1314	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.4e-164	559.7	41.8	1	1	3.9e-169	4.2e-164	559.434692382812	41.78	7	1330	5	1308	2	1311	0.81	CRISPR-associated endonuclease Cas9		0
R5J5B2_9FIRM	R5J5B2_9FIRM	1387	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.7e-164	558.6	68.0	1	1	1.1e-168	1.1e-163	558.001586914062	67.97	6	1288	38	1339	34	1385	0.80	CRISPR-associated endonuclease Cas9		0
R5Z6B4_9FIRM	R5Z6B4_9FIRM	1350	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-163	558.1	71.7	1	1	1.2e-168	1.3e-163	557.781799316406	71.70	7	1330	4	1344	2	1347	0.86	CRISPR-associated endonuclease Cas9		0
A0A261F7M3_9BIFI	A0A261F7M3_9BIFI	1399	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.8e-163	557.3	17.3	1	1	2.0e-168	2.2e-163	557.070434570312	17.28	3	1329	7	1385	5	1389	0.81	CRISPR-associated endonuclease Cas9		0
C2CKI6_9FIRM	C2CKI6_9FIRM	1361	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.0e-163	557.2	85.8	1	1	2.3e-168	2.4e-163	556.892822265625	85.83	7	1329	3	1354	1	1358	0.82	CRISPR-associated endonuclease Cas9		0
D6GRK4_FILAD	D6GRK4_FILAD	1365	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.6e-163	556.8	67.1	1	1	3.0e-168	3.2e-163	556.505798339844	67.07	7	1331	4	1363	2	1365	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R1S2S1_9LACO	A0A0R1S2S1_9LACO	1363	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-162	554.3	35.5	1	1	5.3e-167	5.7e-162	552.35546875	35.53	7	1254	4	1268	2	1357	0.80	CRISPR-associated endonuclease Cas9		0
A0A1Y4MDC8_9FIRM	A0A1Y4MDC8_9FIRM	1344	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.0e-162	553.8	2.3	1	1	6.0e-166	6.4e-161	548.879150390625	2.34	7	1329	4	1337	2	1341	0.80	CRISPR-associated endonuclease Cas9		0
E7MR72_9FIRM	E7MR72_9FIRM	1327	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	9.7e-162	551.6	64.0	1	1	1.6e-166	1.7e-161	550.77783203125	63.98	7	1229	16	1211	11	1256	0.85	CRISPR-associated endonuclease Cas9		0
W9EE99_9LACO	W9EE99_9LACO	1327	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.6e-161	550.9	30.2	1	1	1.6e-166	1.7e-161	550.783081054688	30.19	6	1239	6	1231	1	1324	0.81	CRISPR-associated endonuclease Cas9		0
A0A1M4Z2G1_9FIRM	A0A1M4Z2G1_9FIRM	1355	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.6e-161	550.2	45.7	1	1	3.0e-166	3.2e-161	549.871215820312	45.67	7	1330	6	1349	2	1352	0.84	CRISPR-associated endonuclease Cas9		0
Q1WVK1_LACS1	Q1WVK1_LACS1	1149	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.6e-161	549.1	65.6	1	1	6.3e-166	6.7e-161	548.810974121094	65.55	8	1158	4	1140	1	1148	0.83	CRISPR-associated endonuclease Cas9		0
F9MP31_9FIRM	F9MP31_9FIRM	1352	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.0e-160	548.2	25.1	1	1	1.2e-165	1.3e-160	547.864196777344	25.06	3	1330	4	1348	2	1351	0.82	CRISPR-associated endonuclease Cas9		0
I7L6U4_9LACO	I7L6U4_9LACO	1386	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.3e-160	546.5	64.3	1	1	3.7e-165	4.0e-160	546.2578125	64.27	5	1332	5	1382	1	1383	0.81	CRISPR-associated endonuclease Cas9		0
C2D302_LACBR	C2D302_LACBR	1377	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	9.4e-160	545.0	44.1	1	1	1.4e-164	1.5e-159	544.323425292969	44.08	6	1332	10	1373	6	1374	0.78	CRISPR-associated endonuclease Cas9		0
A0A1I1D643_9FIRM	A0A1I1D643_9FIRM	1380	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.6e-159	544.2	36.2	1	1	1.8e-164	1.9e-159	543.993041992188	36.17	5	1331	3	1375	1	1377	0.81	CRISPR-associated endonuclease Cas9		0
A0A1Y4MYU4_9FIRM	A0A1Y4MYU4_9FIRM	1368	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.5e-159	543.6	53.0	1	1	3.3e-164	3.5e-159	543.118225097656	52.99	7	1226	5	1230	1	1249	0.81	CRISPR-associated endonuclease Cas9		0
J4KB57_9FIRM	J4KB57_9FIRM	1391	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.2e-159	543.2	60.7	1	1	5.7e-164	6.2e-159	542.313781738281	60.74	7	1246	5	1287	2	1385	0.83	CRISPR-associated endonuclease Cas9		0
R6ET93_9FIRM	R6ET93_9FIRM	1370	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.0e-159	542.9	45.8	1	1	1.2e-163	1.3e-158	541.291748046875	45.76	7	1331	10	1368	4	1370	0.80	CRISPR-associated endonuclease Cas9		0
R9LW52_9FIRM	R9LW52_9FIRM	1368	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.8e-159	542.7	52.3	1	1	5.2e-164	5.6e-159	542.45703125	52.34	6	1193	6	1206	1	1347	0.86	CRISPR-associated endonuclease Cas9		0
A0A0R1KBL5_9LACO	A0A0R1KBL5_9LACO	899	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.1e-159	542.3	33.7	1	1	6.9e-164	7.4e-159	542.049133300781	33.74	4	798	4	793	1	817	0.91	CRISPR associated protein		0
J0DFD8_9BIFI	J0DFD8_9BIFI	1471	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.4e-159	541.9	30.0	1	1	1.6e-163	1.7e-158	540.846496582031	30.04	5	1261	12	1366	9	1398	0.77	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.3e-157	537.9	49.1	1	2	2.3e-48	2.5e-43	159.357452392578	5.94	7	347	5	333	2	356	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.3e-157	537.9	49.1	2	2	2.6e-116	2.8e-111	384.444641113281	35.21	398	1249	429	1303	396	1393	0.84	CRISPR-associated endonuclease Cas9		0
C5NZ04_9BACL	C5NZ04_9BACL	1392	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.4e-157	537.8	69.2	1	1	1.7e-162	1.8e-157	537.47900390625	69.16	8	1330	6	1376	3	1379	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R2AFH9_9LACO	A0A0R2AFH9_9LACO	1324	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-157	537.2	47.0	1	1	2.4e-162	2.6e-157	536.951232910156	47.02	31	1329	1	1317	1	1321	0.83	CRISPR-associated endonuclease Cas9		0
A0A1H6QJL3_9FIRM	A0A1H6QJL3_9FIRM	1350	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.3e-157	537.1	41.9	1	1	5.4e-162	5.8e-157	535.783447265625	41.90	9	1003	6	1009	3	1127	0.88	CRISPR-associated endonuclease Cas9		0
H3NQF8_9FIRM	H3NQF8_9FIRM	1338	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.1e-157	536.7	76.0	1	1	3.4e-162	3.6e-157	536.458435058594	75.97	7	1221	3	1222	1	1337	0.81	CRISPR-associated endonuclease Cas9		0
A0A1Q6TH32_9FIRM	A0A1Q6TH32_9FIRM	1328	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.4e-157	536.5	46.8	1	1	3.6e-162	3.8e-157	536.375671386719	46.82	7	1191	7	1168	1	1325	0.84	CRISPR-associated endonuclease Cas9		0
A0A133ZK65_9FIRM	A0A133ZK65_9FIRM	1364	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.5e-157	536.1	49.6	1	1	6.0e-162	6.5e-157	535.619750976562	49.58	7	1331	5	1355	2	1357	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R2N0I6_9LACO	A0A0R2N0I6_9LACO	1346	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.8e-156	533.5	12.7	1	1	9.2e-161	9.8e-156	531.702270507812	12.74	7	1330	4	1340	1	1343	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R1RFJ4_9LACO	A0A0R1RFJ4_9LACO	1336	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.0e-156	533.0	42.1	1	1	4.5e-161	4.8e-156	532.732421875	42.10	25	1173	2	1150	1	1258	0.84	CRISPR-associated endonuclease Cas9		0
A0A1H2SUB6_9FIRM	A0A1H2SUB6_9FIRM	1349	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.7e-156	532.0	44.8	1	1	9.1e-161	9.7e-156	531.718200683594	44.77	7	1330	2	1343	1	1346	0.83	CRISPR-associated endonuclease Cas9		0
U2U1P0_9ACTN	U2U1P0_9ACTN	1346	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.6e-156	531.9	15.2	1	1	1.4e-159	1.5e-154	527.8232421875	15.22	117	1193	58	1202	52	1338	0.78	CRISPR-associated endonuclease Cas9		0
A0A1H3WUW7_9FIRM	A0A1H3WUW7_9FIRM	1354	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	9.9e-156	531.7	51.2	1	1	1.4e-160	1.5e-155	531.089538574219	51.17	6	1330	4	1348	1	1351	0.82	CRISPR-associated endonuclease Cas9		0
A0A2K9P034_9FIRM	A0A2K9P034_9FIRM	1361	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.8e-155	530.9	51.6	1	1	3.0e-160	3.2e-155	529.993713378906	51.58	7	1330	9	1354	3	1356	0.80	CRISPR-associated endonuclease Cas9		0
